#FRAME_ID    DATE_OBS   FITS_SIZE[MB] FILTER01        FILTER02        FILTER03        FILTER04        RA2000       DEC2000      GALLONG      GALLAT       ECLLONG      ECLLAT             X_2000       Y_2000       Z_2000 UT_STR        EXPTIME   ALTITUDE DATA_TYP         OBS_MOD          OBJECT2                          

COMA00006184 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:13:09.297 +09:49:48.08 273.56147    70.48674     179.06817    10.31865        -0.983696    -0.056526     0.170726 10:54:34.000    0.040   79.99968 OBJECT           imaging          HD3712                           
COMA00006186 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:13:47.201 +09:49:48.17 273.98043    70.55524     179.21287    10.38148        -0.983536    -0.059237     0.170726 10:55:19.000    0.040   79.99971 OBJECT           imaging          HD3712                           
COMA00006188 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:14:31.523 +09:49:48.17 274.47386    70.63418     179.38213    10.45493        -0.983340    -0.062406     0.170726 10:56:25.000    0.040   79.99971 OBJECT           imaging          HD3712                           
COMA00006190 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:15:38.205 +09:49:48.02 275.22329    70.75055     179.63688    10.56541        -0.983026    -0.067174     0.170726 10:57:08.000    0.040   79.99967 OBJECT           imaging          HD3712                           
COMA00006192 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:16:19.618 +09:49:48.14 275.69297    70.82144     179.79514    10.63409        -0.982819    -0.070135     0.170726 10:57:47.000    0.040   79.99970 OBJECT           imaging          HD3712                           
COMA00006194 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:16:59.929 +09:49:48.10 276.15320    70.88931     179.94922    10.70089        -0.982609    -0.073015     0.170726 10:58:46.000    0.040   79.99969 OBJECT           imaging          HD3712                           
COMA00006196 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:16:59.929 +09:49:48.10 276.15320    70.88931     179.94922    10.70089        -0.982609    -0.073015     0.170726 10:59:26.000    0.040   79.99969 OBJECT           imaging          HD3712                           
COMA00006198 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:18:38.699 +09:49:48.11 277.29361    71.05108     180.32687    10.86459        -0.982060    -0.080071     0.170726 11:00:40.000    0.040   79.99969 OBJECT           imaging          HD3712                           
COMA00006200 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:19:53.504 +09:49:48.07 278.16922    71.16918     180.61302    10.98855        -0.981610    -0.085412     0.170726 11:01:36.000    0.040   79.99969 OBJECT           imaging          HD3712                           
COMA00006202 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:20:49.559 +09:49:48.08 278.83210    71.25516     180.82756    11.08146        -0.981253    -0.089413     0.170726 11:02:29.000    0.040   79.99969 OBJECT           imaging          HD3712                           
COMA00006204 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:21:43.305 +09:49:48.13 279.47282    71.33553     181.03327    11.17053        -0.980896    -0.093247     0.170726 11:03:53.000    0.040   79.99970 OBJECT           imaging          HD3712                           
COMA00006206 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         12:23:05.129 +09:49:48.16 280.45825    71.45395     181.34665    11.30613        -0.980324    -0.099083     0.170726 11:05:19.000    0.040   79.99971 OBJECT           imaging          HD3712                           
COMA00006208 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         12:24:33.573 +09:49:48.07 281.53634    71.57644     181.68553    11.45264        -0.979667    -0.105386     0.170726 11:06:18.000    0.070   79.99969 OBJECT           imaging          HD3712                           
COMA00006210 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         12:25:28.822 +09:49:48.11 284.37346    71.57649     182.59574    11.54353        -0.978770    -0.120266     0.165969 11:23:20.000    0.040   79.99970 OBJECT           imaging          GAMUMA                           
COMA00006212 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:53:49.784 +53:41:40.46 140.84040    61.38497     150.47985    47.14129        -0.591875     0.015939     0.805872 11:26:06.000    0.040   54.86848 OBJECT           imaging          GAMUMA                           
COMA00006214 2000-03-17             1 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:53:49.881 +53:41:40.46 140.83994    61.38508     150.48015    47.14143        -0.591875     0.015935     0.805872 11:27:47.000    0.040   54.71885 OBJECT           imaging          GAMUMA                           
COMA00006216 2000-03-17             1 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:53:49.784 +53:41:40.50 140.84039    61.38496     150.47984    47.14130        -0.591875     0.015939     0.805872 11:31:00.000    0.040   54.63275 OBJECT           imaging          GAMUMA                           
COMA00006218 2000-03-17             1 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:53:49.884 +53:41:40.44 140.83995    61.38509     150.48015    47.14143        -0.591875     0.015935     0.805872 11:33:33.000    0.040   54.44699 OBJECT           imaging          GAMUMA                           
COMA00006220 2000-03-17             1 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:53:49.781 +53:41:40.45 140.84040    61.38497     150.47985    47.14129        -0.591875     0.015939     0.805872 11:35:19.000    0.040   54.29765 OBJECT           imaging          GAMUMA                           
COMA00006222 2000-03-17             1 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:53:49.781 +53:41:40.48 141.27532    60.95844     149.78108    47.14185        -0.587737     0.022533     0.808738 11:46:58.000    0.040   54.18971 OBJECT           imaging          IRAS11157+3322                   
COMA00006224 2000-03-17             3 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.909 +33:05:39.67 190.72664    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 11:53:07.000    0.040   62.59131 OBJECT           imaging          IRAS11157+3322                   
COMA00006226 2000-03-17             6 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.906 +33:05:39.64 190.72666    69.08163     156.65712    26.16276        -0.824063     0.150940     0.546019 11:59:22.000    0.040   61.38793 OBJECT           imaging          IRAS11157+3322                   
COMA00006228 2000-03-17            12 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.914 +33:05:39.65 190.72665    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 12:00:18.000    0.040   60.16374 OBJECT           imaging          IRAS11157+3322                   
COMA00006230 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.915 +33:05:39.65 190.72665    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 12:01:24.000    0.040   59.98803 OBJECT           imaging          IRAS11157+3322                   
COMA00006232 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.914 +33:05:39.66 190.72665    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 12:02:31.000    0.040   59.76888 OBJECT           imaging          IRAS11157+3322                   
COMA00006234 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.915 +33:05:39.63 190.72667    69.08163     156.65712    26.16276        -0.824063     0.150940     0.546019 12:03:27.000    0.040   59.53741 OBJECT           imaging          IRAS11157+3322                   
COMA00006236 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.908 +33:05:39.67 190.72664    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 12:05:00.000    0.040   59.34488 OBJECT           imaging          IRAS11157+3322                   
COMA00006238 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.908 +33:05:39.65 190.72665    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 12:06:13.000    0.040   59.03593 OBJECT           imaging          IRAS11157+3322                   
COMA00006240 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:29.010 +33:05:39.66 190.72647    69.08197     156.65747    26.16292        -0.824064     0.150934     0.546019 12:07:10.000    0.040   58.79157 OBJECT           imaging          IRAS11157+3322                   
COMA00006242 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.909 +33:05:39.70 190.72662    69.08163     156.65711    26.16278        -0.824063     0.150940     0.546020 12:08:27.000    0.040   58.60479 OBJECT           imaging          IRAS11157+3322                   
COMA00006244 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:29.014 +33:05:39.63 190.72649    69.08198     156.65747    26.16291        -0.824064     0.150934     0.546019 12:09:10.000    0.040   58.36383 OBJECT           imaging          IRAS11157+3322                   
COMA00006246 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.911 +33:05:39.65 190.72665    69.08163     156.65712    26.16277        -0.824063     0.150940     0.546019 12:09:51.000    0.040   58.19668 OBJECT           imaging          IRAS11157+3322                   
COMA00006248 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:29.008 +33:05:39.63 190.72649    69.08198     156.65747    26.16291        -0.824064     0.150934     0.546019 12:13:40.000    0.040   58.05696 OBJECT           imaging          IRAS11157+3322                   
